type,id,status,description,amount,account,balance,direction,class,institution,postDate
transaction,c0469fb4-9de8-470e-916b-c026dd145614,posted,Restaurant Dinner,-3879.94,23b40539-87f5-467b-aa34-54eacd61f787,7215.85,debit,cash-withdrawal,AU00000,2023-11-18T09:51:09Z
transaction,79d3a458-9bb1-4334-8e7c-895e43c78ac2,posted,Movie Ticket Purchase,-3288.24,0f75bbbe-6926-4e47-831f-9418993c01c0,3927.61,debit,cash-withdrawal,AU00000,2023-06-28T18:48:33Z
transaction,db45e159-9ae7-46b8-97f9-23e213ff828b,posted,TFR Acc14000 TO 12389,-2551.73,84e8d52a-51a5-4754-a788-89b3ba3c14bb,1375.88,debit,payment,AU00000,2023-11-21T17:54:53Z
transaction,7e257619-aa89-429c-9d4c-a68c32a79c26,posted,AGL RETAIL ENERGY LTD (GAS),-3718.82,2bcb1949-21ff-4d7e-bb44-80ef8a56d7ec,-2342.94,debit,bank-fee,AU00000,2023-08-24T06:30:18Z
transaction,8b4de870-46de-4718-9d83-f982f599a2a7,posted,Hair Salon Appointment,-4449.8,ec5cde22-43bf-41e4-8c49-6a8d542124de,-6792.74,debit,bank-fee,AU00000,2023-09-30T13:25:05Z
transaction,9d412d87-40cc-462c-b80d-b89f8bdedb5c,posted,Hair Salon Appointment,-3926.69,04925856-3b68-4d9e-8bc1-735fd6d4b9a5,-10719.43,debit,cash-withdrawal,AU00000,2023-12-05T03:45:02Z
transaction,eb9f1303-0733-433c-9849-e26d15e0f322,posted,TRANSFER TO JOANNA SMITH CAMPING,-3610.71,75a531ad-49bf-4df5-a359-9687add9091a,-14330.14,debit,cash-withdrawal,AU00000,2023-10-13T20:15:04Z
transaction,3c647961-1ca7-4d92-897a-053f9d7745c7,posted,Non Hooli ATM Withdrawal Fee,-3214.66,d9e675a9-0ea1-47ca-b841-87d9fff71040,-17544.8,debit,payment,AU00000,2023-05-27T20:37:06Z
transaction,748d8641-df8f-4ee3-a54a-73996b4a95db,posted,Non Hooli ATM Withdrawal Fee,-2028.26,c1533cbc-2efd-4c8e-adf3-32c78d3d24b9,-19573.06,debit,cash-withdrawal,AU00000,2023-09-11T06:07:18Z
transaction,4c25320e-54d7-482e-8949-8a5e5260a5fd,posted,Clothing Store Purchase,-4632.87,b705aaca-5be6-4b24-afbb-4af3e55505c8,-24205.93,debit,bank-fee,AU00000,2023-09-06T20:06:37Z
transaction,105116d3-aad4-41a8-85e1-253cb6063fee,posted,Manly Maths Tutor Wages,-3432.78,b970c8c2-9c41-4e35-90bb-360dd36bf46e,12865.81,debit,payment,AU00000,2024-02-19T02:21:01Z
transaction,e69728d6-6591-4a9c-b073-2ba0c10341ba,posted,Gasoline Purchase,-4258.89,a922162f-7a23-4bda-83fb-89ae06733b3a,8606.92,debit,payment,AU00000,2024-01-28T22:27:45Z
transaction,a4b2ce59-c4f8-4165-9a53-ca19aa65432e,posted,Netflix Subscription,-3081.95,a297f225-42b9-4337-950d-978163006a09,5524.97,debit,payment,AU00000,2024-02-21T04:26:32Z
transaction,e07dd9d9-3757-4c05-bc3c-3c30b576b811,posted,Transfer Platnm Homeloan 346454,-4514.05,7b20cb68-5a77-4f15-898b-2b01b490c558,1010.92,debit,bank-fee,AU00000,2024-02-11T09:58:25Z
transaction,946f8a5a-e7de-4e34-a620-c9d8debb3b00,posted,Mobile Phone Bill Payment,-4949.72,40b37d29-7c6c-46c1-87fa-3dd52e49e5c2,-3938.8,debit,cash-withdrawal,AU00000,2023-09-05T12:38:34Z
transaction,a5bfa73d-7d81-4206-bd6b-74f071d6ac23,posted,Gasoline Purchase,-45.76,c91841c4-7b1b-4645-9ca5-4694b85b403d,-3984.56,debit,bank-fee,AU00000,2024-05-04T08:16:31Z
transaction,7cae05bf-e142-4ad9-9aa9-9ee431597f2f,posted,Online Gaming Purchase,-3842.52,ea7bfd75-f203-4e23-8f11-d2455383caa8,-7827.08,debit,cash-withdrawal,AU00000,2023-08-07T09:39:20Z
transaction,7afbf1ee-3cc7-4124-b557-37ecb1dc6ebb,posted,Travel Agency Booking,-2504.56,84cc4348-6865-42fc-b525-e2970f2c9220,-10331.64,debit,bank-fee,AU00000,2024-03-10T03:45:51Z
transaction,ceb03b97-6d86-4fef-951d-da86655331b1,posted,Amazon Online Shopping,-766.96,6d5e6298-7c85-40d6-97f8-5f9b0829f96f,-11098.6,debit,bank-fee,AU00000,2024-02-19T10:43:50Z
transaction,074dd148-67a9-4118-b121-a7891eebf72e,posted,Transfer Platnm Homeloan 346454,-1985.23,cb9738fe-45b9-4717-a230-996d282a5929,-13083.83,debit,bank-fee,AU00000,2024-05-01T15:01:56Z
transaction,fb7fd3c3-f209-44c2-bb0a-4db7771f82e0,posted,Mobile Phone Bill Payment,-3749.6,a709556a-9b26-49c6-816d-ac4dccd421bc,11744.03,debit,bank-fee,AU00000,2023-06-11T21:58:20Z
transaction,521fa3aa-88e6-4287-9161-eac77c0e2d4c,posted,Hair Salon Appointment,-3602.5,5ee7eaea-8acd-48eb-8504-444fa54e7bf0,8141.53,debit,cash-withdrawal,AU00000,2023-09-28T00:02:10Z
transaction,8cafde68-2788-4216-8acc-81ffcb0b3b55,posted,TRANSFER TO JOANNA SMITH CAMPING,-730.98,284500c8-6c78-4c4a-8483-73f172139e1f,7410.55,debit,cash-withdrawal,AU00000,2023-05-22T04:50:27Z
transaction,b4128181-8512-4413-b287-fee1b1146a7f,posted,Gym Membership Fee,-1192.12,71967a0d-f8e9-4a8f-828f-aabeff794b9a,6218.43,debit,payment,AU00000,2023-06-27T03:19:33Z
transaction,6a7c15ca-b18a-4b31-a7e3-5979ed0984a6,posted,TRANSFER TO JOANNA SMITH CAMPING,-1235.09,139e6ff7-d9ef-4102-80f3-156bd989b190,4983.34,debit,cash-withdrawal,AU00000,2024-04-07T23:51:00Z
transaction,c4112e3f-73ab-422d-8388-2f41b9755a97,posted,CTRLINK CARERS Ref: 998R6789201610974V,-2163.51,8e332351-1da9-4bc0-a66e-c450255eab65,2819.83,debit,cash-withdrawal,AU00000,2023-07-21T23:10:28Z
transaction,7400d474-de80-49a0-9e0d-790235504e02,posted,Coffee Shop Purchase,-1512.49,d076298b-5d68-4d59-a48c-e70d39c4d250,1307.34,debit,bank-fee,AU00000,2024-01-26T20:28:44Z
transaction,d283ebf9-7154-4384-a400-0b2e694de389,posted,Uber Ride,-2159.79,5f48c715-2d5b-4d8f-9356-aa031a5a1385,-852.45,debit,bank-fee,AU00000,2023-12-01T15:58:53Z
transaction,aadba1f5-a8fc-4d16-b0cc-4ff209db903d,posted,Electricity Bill Payment,-1007.89,165ffffa-131c-4417-83a0-85bc462280cb,-1860.34,debit,cash-withdrawal,AU00000,2024-03-17T08:04:07Z
transaction,0bd53901-05e8-404f-a723-02cdea32a3ad,posted,Travel Agency Booking,-4204.47,e75a91c0-8434-4d57-95a8-d55abdea4063,-6064.81,debit,payment,AU00000,2024-04-26T20:55:20Z
transaction,ded6ceff-f28d-4572-9312-3ba1571e7a87,posted,Gasoline Purchase,-3147.63,bce519fc-bf00-4f0d-9946-e8eefd60236a,16520.89,debit,cash-withdrawal,AU00000,2024-04-09T03:10:25Z
transaction,d8b211d0-d833-4d5b-bc9a-d9ab5b122ac1,posted,Online Gaming Purchase,-1578.85,dbb1b22a-e3e7-4840-9d1b-2123c9a8e1fa,14942.04,debit,cash-withdrawal,AU00000,2023-10-30T09:14:25Z
transaction,564ab166-0420-4e55-becd-f2bf4a40b43b,posted,Hair Salon Appointment,-2263.72,06e2e760-91ea-4a4e-920f-5ccace9c5884,12678.32,debit,cash-withdrawal,AU00000,2023-11-22T17:40:04Z
transaction,fa622cf1-055c-4972-9996-780140918e41,posted,Electricity Bill Payment,-3534.21,707ead00-090a-4077-b760-45a1d4981015,9144.11,debit,cash-withdrawal,AU00000,2023-09-26T22:43:57Z
transaction,e570ca1a-3bf1-48e9-9670-9b2722d596a1,posted,Netflix Subscription,-4376.38,d5043f3c-6e78-452c-89fe-38f8579b940c,4767.73,debit,payment,AU00000,2024-05-10T10:08:32Z
transaction,fd2f9ea9-2bcc-4f7c-acd3-7c438ce7479f,posted,Coffee Shop Purchase,-2326.3,9ae3907b-7e52-4ba9-b872-7af2feae383b,2441.43,debit,payment,AU00000,2023-08-10T14:02:37Z
transaction,d7932842-e7ab-49d1-9ec4-62733413204b,posted,Online Gaming Purchase,-3787.29,e5a2bb64-d59e-49a7-8849-3c22d867ed25,-1345.86,debit,bank-fee,AU00000,2023-09-12T22:48:53Z
transaction,21108edc-0f82-4c60-b6b0-be2ae2283dc9,posted,TRANSFER TO JOANNA SMITH CAMPING,-3229.81,267dd28a-900e-4473-b29b-3888aa562376,-4575.67,debit,cash-withdrawal,AU00000,2024-04-27T06:36:54Z
transaction,a19350cf-27ae-490f-8a3a-96882f21b495,posted,AGL RETAIL ENERGY LTD (GAS),-129.59,6fe2990f-f4dc-444f-81d7-c3d24b1e3c06,-4705.26,debit,cash-withdrawal,AU00000,2023-12-23T02:49:53Z
transaction,e5e46aef-ea56-452d-b1a9-8d07169bd177,posted,Manly Maths Tutor Wages,-152.54,ece111d9-397a-4613-aac4-90456a7afd82,-4857.8,debit,payment,AU00000,2023-10-11T13:51:24Z
transaction,20cff288-d8cc-4b0e-966b-c615635474fd,posted,Non Hooli ATM Withdrawal Fee,-3873.84,8f3ed673-32da-499d-bdc2-73cca9d2d17c,10730.26,debit,bank-fee,AU00000,2023-12-27T14:53:01Z
transaction,64f1a654-8c87-4e8a-b63c-c82be71f900e,posted,CTRLINK CARERS Ref: 998R6789201610974V,-1129.14,5b47427a-5ed0-4b99-b3a0-0d947c41bca3,9601.12,debit,cash-withdrawal,AU00000,2023-11-20T07:27:30Z
transaction,ff11963d-9c63-4591-b36e-4590abd970e9,posted,Home Improvement Store Purchase,-2843.76,1bcc6c60-f257-40ea-b7e2-98ef39ed6f6b,6757.36,debit,bank-fee,AU00000,2023-08-02T03:26:59Z
transaction,e5c92673-c1a7-405e-b7ff-19ee21aaeae4,posted,Payroll WFRMS 15439393,10694.61,831f1cd8-f001-4531-94c1-5045e6fdeb99,17451.97,credit,transfer,AU00000,2023-09-08T22:35:56Z
transaction,436c0d4f-f172-4526-ba32-6f081802df79,posted,Public Transport Fare,-1573.29,0163c871-6df1-400f-8589-638db832d579,15878.68,debit,payment,AU00000,2023-05-15T08:31:25Z
transaction,a037c6ed-78d8-4318-9e97-ae0dd8e1f6ec,posted,Gasoline Purchase,-2800.67,64e44118-9acd-47d0-b9b8-49a3dc1982e4,13078.01,debit,payment,AU00000,2024-01-26T04:42:11Z
transaction,33628a52-05cb-49a3-a54e-5813f00a1dab,posted,TFR Acc14000 TO 12389,-33.14,ff2cec84-96cc-4d85-9c53-2996a94fe4f4,13044.87,debit,cash-withdrawal,AU00000,2024-04-20T10:37:33Z
transaction,d9c49302-19de-4948-9e61-dfbadf454901,posted,Travel Agency Booking,-3167.32,93d674f0-e18c-4ff2-8b0a-424d330b9062,9877.55,debit,cash-withdrawal,AU00000,2024-01-24T03:39:10Z
transaction,6db50a40-08d2-4316-b043-8551832058b3,posted,Online Gaming Purchase,-3763.62,242e33d8-b713-4fb5-a16c-75417510fedb,6113.93,debit,bank-fee,AU00000,2023-11-18T16:13:31Z
transaction,6ccd8ea5-48cb-41a8-94be-92a0300002e6,posted,Mobile Phone Bill Payment,-343.85,41abad46-8c4b-48ae-bab1-51ae1b4230ba,5770.08,debit,cash-withdrawal,AU00000,2024-04-07T12:46:44Z
transaction,64da50e5-a0ac-4871-bdf9-5f050d3697a4,posted,Gasoline Purchase,-1143.26,cc897aab-4c11-419f-bfbd-3efd04132fcc,18153.09,debit,cash-withdrawal,AU00000,2024-02-03T22:13:01Z
transaction,8fdd7c9d-b2dd-4347-a81b-83eb9449023c,posted,Car Maintenance Expense,-1705.74,c1844e1c-d41a-4b90-b0a1-360c0d1ff4c9,16447.35,debit,bank-fee,AU00000,2023-12-24T07:44:58Z
transaction,a38ac8c1-97e2-4545-b996-e9cd13316da9,posted,Home Improvement Store Purchase,-2914.88,39718ae8-b173-4b60-aad5-402faeda2cfb,13532.47,debit,bank-fee,AU00000,2024-03-11T12:00:45Z
transaction,6b4052a5-9193-445a-9ef2-609aeee69da5,posted,Pharmacy Purchase,-1779.37,c3b9a3df-1e9b-4f5a-958e-89d23bbe8927,11753.1,debit,cash-withdrawal,AU00000,2023-11-12T03:53:43Z
transaction,5ccf09a0-7fed-49ff-a551-42a68e26ea92,posted,AGL RETAIL ENERGY LTD (GAS),-1873.22,f543a439-62e5-4277-a28c-a26fa9800f3b,9879.88,debit,payment,AU00000,2023-12-05T16:29:27Z
transaction,57dfb68b-ab17-4303-ba82-68e50c251b21,posted,Gym Membership Fee,-783.85,89223eb0-91ea-4065-8dd4-d1434d9da5d1,9096.03,debit,payment,AU00000,2024-02-18T16:15:12Z
transaction,9f3c1868-23ce-4fdc-825a-213ed262eaba,posted,Electricity Bill Payment,-3619.21,c85b57d3-c627-4ed2-9514-3010d4d19dcc,5476.82,debit,cash-withdrawal,AU00000,2023-08-16T19:19:47Z
transaction,049ee605-bede-44d9-a4db-d3fae94f8975,posted,Wdl ATM WESTPAC IGA BALGOWLAH BALGOWL AU,-2434.98,f4780586-4853-4282-a741-aa35456777fd,3041.84,debit,cash-withdrawal,AU00000,2023-06-08T12:40:15Z
transaction,a6f7b553-a0c8-4118-abc8-47d88584e520,posted,Travel Agency Booking,-1131.51,2677d2a4-eb74-4b12-b953-93c14d7937ef,1910.33,debit,bank-fee,AU00000,2023-08-17T02:11:14Z
transaction,bca8ae83-3c4c-4343-98d9-e9d8a8b2e6bf,posted,Bookstore Purchase,-4896.92,76ee9cac-93eb-4d85-a445-8d558f8c23c0,-2986.59,debit,payment,AU00000,2023-10-28T18:53:12Z
transaction,6fea441b-41e2-4ae7-9fec-00f549e5c4b4,posted,Online Gaming Purchase,-2327.37,aec795e5-e7f0-4dbe-b1cc-49d464245e9c,15300.22,debit,payment,AU00000,2023-11-04T06:47:25Z
transaction,0b6f6904-d696-4b0a-a3e0-620308c9d5e0,posted,Netflix Subscription,-1447.39,cc2151f5-83b3-4dfd-b60e-a1a79daee7db,13852.83,debit,bank-fee,AU00000,2024-01-13T10:22:47Z
transaction,49b53995-de2b-4833-abc6-e33ab103ce3b,posted,Public Transport Fare,-2142.76,4d5aaef2-6a8d-4583-86eb-0a05d54709d3,11710.07,debit,bank-fee,AU00000,2024-01-26T23:19:11Z
transaction,ab101573-640a-4f9f-9ee8-b1f2b41a9e19,posted,Uber Ride,-4875.55,19538808-6a72-49f2-8599-a832d0e25943,6834.52,debit,cash-withdrawal,AU00000,2024-04-26T17:01:55Z
transaction,c37c887c-0e0f-4e98-9adb-b1656e601592,posted,Online Gaming Purchase,-4670.07,a408ced3-f287-416a-bb8a-eaf4f8a62d3b,2164.45,debit,cash-withdrawal,AU00000,2024-02-09T21:19:52Z
transaction,137fee77-aeb6-456a-9699-c4b4e8e8bad5,posted,Public Transport Fare,-3453.82,d647ef23-4a83-48ec-9ade-8741d9109990,-1289.37,debit,cash-withdrawal,AU00000,2024-03-28T05:45:41Z
transaction,447adf5d-07b0-4c30-aaf0-668e01dd4bfe,posted,Music Streaming Subscription,-100.58,1479ec68-e3d8-4e98-9903-6a98bd8dc6a6,-1389.95,debit,cash-withdrawal,AU00000,2024-02-20T23:42:41Z
transaction,43e85443-1de0-475e-ab98-1355b7200665,posted,AGL RETAIL ENERGY LTD (GAS),-4753.46,e8c2cb51-a612-4357-8173-9c4b466ba8a8,-6143.41,debit,bank-fee,AU00000,2023-06-06T07:45:58Z
transaction,2d98a2a9-2e29-406d-b029-be64b4cf920d,posted,Wdl ATM WESTPAC IGA BALGOWLAH BALGOWL AU,-900.91,41cfb48f-f015-4548-917b-6aed20c06ac8,-7044.32,debit,payment,AU00000,2023-06-13T04:24:10Z
transaction,04cad546-bb71-41db-9ba6-edae71208a7b,posted,Gym Membership Fee,-1046.86,cbd002e4-58ea-420c-8b79-fe022f860b1a,-8091.18,debit,cash-withdrawal,AU00000,2024-03-02T01:57:22Z
transaction,8a67668f-f85a-4f51-aef9-feba1613a11c,posted,Mobile Phone Bill Payment,-3938.63,7de4020d-f8c0-46f5-b709-f967b5eb311b,6794.81,debit,cash-withdrawal,AU00000,2023-08-10T17:29:51Z
transaction,0c656c3b-83ed-4e7a-bd1d-ccb9d347f9ab,posted,Car Maintenance Expense,-4644.5,21538826-4ef7-4fac-bf9b-ff53fd12fee1,2150.31,debit,payment,AU00000,2023-11-15T08:43:09Z
transaction,a157f1db-60aa-4c1d-a989-9486b63d5616,posted,Wdl ATM WESTPAC IGA BALGOWLAH BALGOWL AU,-4277.92,9928f6b7-ff5a-4a3e-b18b-149504a9d185,-2127.61,debit,payment,AU00000,2024-02-25T18:44:30Z
transaction,0ae9f791-33fe-4f07-9112-fc16e438fa61,posted,TFR Acc14000 TO 12389,-1517.07,d1100c5e-f6a4-42c5-a94a-3d49d3a35dc6,-3644.68,debit,bank-fee,AU00000,2023-07-27T23:10:00Z
transaction,4a1f5add-c415-4adb-80b5-b42811538bb5,posted,Transfer Platnm Homeloan 346454,-4820.8,c3df60cc-6e93-495b-a95f-9a9bf654cb6a,-8465.48,debit,bank-fee,AU00000,2023-05-27T15:04:21Z
transaction,1f0d0302-e820-423d-b5dc-459bc7956bbd,posted,Manly Maths Tutor Wages,-1599.32,5193d3b6-398f-4f6d-b0ea-cb028b125a75,-10064.8,debit,payment,AU00000,2023-10-11T15:01:16Z
transaction,b85a82d8-37b2-4bd4-bf77-18ef74b63ab9,posted,CTRLINK CARERS Ref: 998R6789201610974V,-1053.04,9bbd4afb-39d1-4606-a398-8a5b99badfbd,-11117.84,debit,cash-withdrawal,AU00000,2023-05-17T20:19:26Z
transaction,b90469cf-edf7-4981-af87-efb414825625,posted,Coffee Shop Purchase,-2248.58,edc7b6be-74d2-455e-86c5-e18f52855dfa,-13366.42,debit,bank-fee,AU00000,2023-06-29T22:13:48Z
transaction,74d108cd-1177-4a3c-ad44-964dad946dba,posted,Coffee Shop Purchase,-4125.1,83aec5cb-d9ad-4942-8eae-331598001749,-17491.52,debit,payment,AU00000,2023-06-16T05:59:39Z
transaction,2dedfc4d-bba7-4e6a-8b82-43661e7f98df,posted,Car Maintenance Expense,-2689.58,9f81ecb3-8ac9-4697-aa6e-4f4643525466,-20181.1,debit,cash-withdrawal,AU00000,2023-05-20T01:27:12Z
transaction,9bee2a02-d8f0-476f-baa1-7c3ffef54043,posted,Music Streaming Subscription,-301.53,d098ebd8-f529-4724-8e1f-d3b390303e3b,18656.89,debit,bank-fee,AU00000,2023-08-11T11:31:28Z
transaction,7107bfb8-f494-4833-bdcd-47701d827527,posted,Transfer Platnm Homeloan 346454,-1753.71,84494c54-091a-4405-8d5c-4562480f1453,16903.18,debit,payment,AU00000,2023-12-06T13:27:07Z
transaction,247d0d85-70d7-4a29-9680-507943f51f91,posted,CTRLINK CARERS Ref: 998R6789201610974V,-1585.86,1a354833-b0b9-4bdf-92dc-9c73a93e7b13,15317.32,debit,cash-withdrawal,AU00000,2023-06-02T07:35:13Z
transaction,e752ee14-a64e-403f-8d26-6cd66081fb55,posted,Non Hooli ATM Withdrawal Fee,-614.92,a6dd417f-1d99-4d0b-9675-5bce3b511030,14702.4,debit,payment,AU00000,2023-11-11T10:40:19Z
transaction,2ec3a7ee-8c99-4c7d-be1e-e7e92c8c6371,posted,Manly Maths Tutor Wages,-2032.27,ff84b79f-2a2f-4aa1-9802-a9182df9ad29,12670.13,debit,cash-withdrawal,AU00000,2023-09-21T21:25:05Z
transaction,08a49d5d-f3e0-49ee-8f3d-4ff41641099e,posted,Payroll WFRMS 15439393,10924.86,20bb3afa-a228-4b0c-bd2e-12e1b3eb973c,23594.99,credit,transfer,AU00000,2023-10-31T12:32:58Z
transaction,79b11bdf-c8a0-4a92-98b4-9f6d0a2f5956,posted,Travel Agency Booking,-4635.21,7e4917bb-7494-4dad-b688-ac017364073a,18959.78,debit,payment,AU00000,2024-03-27T00:29:47Z
transaction,b8c14090-97da-4b37-a506-792b8941790a,posted,CTRLINK CARERS Ref: 998R6789201610974V,-669.96,eebe9726-c93f-4d2b-8fc5-126bd36bd830,18289.82,debit,payment,AU00000,2024-03-09T07:35:34Z
transaction,04f90c74-90f8-4f5d-8b95-ce412653ac49,posted,Payroll WFRMS 15439393,11333.59,f26b688a-ac48-41d8-8842-a4e4149c7d99,29623.41,credit,transfer,AU00000,2023-07-23T06:24:08Z
transaction,d1fd4b10-3d46-403b-9b5c-80d43a297d1b,posted,Car Maintenance Expense,-2361.82,f83809e1-1dca-4fee-8a9e-61cb6ea0cf01,27261.59,debit,payment,AU00000,2023-05-13T02:27:27Z
transaction,1febbe4d-2995-4b80-adda-9bb2b8eca02d,posted,Restaurant Dinner,-809.79,279c9d93-1f10-4f81-a782-441861a8aadf,7031.52,debit,bank-fee,AU00000,2024-03-06T16:22:39Z
transaction,171b950a-93b4-4bf4-b2bd-ee9e49241fe6,posted,Coffee Shop Purchase,-1683.0,560ca61c-a614-4f97-9c8d-ede02adbc4ed,5348.52,debit,cash-withdrawal,AU00000,2024-03-22T19:59:43Z
transaction,a5891d65-d9eb-49fc-815d-4e9c7ce33a3d,posted,Payroll WFRMS 15439393,10074.25,f229e449-5730-4deb-a05b-0d74d4d04738,15422.77,credit,transfer,AU00000,2023-12-27T00:44:40Z
transaction,f5981eae-1758-4428-b45b-c3e1baa19a68,posted,TFR Acc14000 TO 12389,-445.0,10ed685a-857d-46ef-bdd4-32fd7836f78a,14977.77,debit,cash-withdrawal,AU00000,2023-07-14T06:06:09Z
transaction,c05e8649-8e2e-4991-9492-b65d177adba7,posted,Online Gaming Purchase,-3974.85,7921d55e-9c4c-466d-a99e-6cb0898b87ac,11002.92,debit,cash-withdrawal,AU00000,2024-03-05T03:50:24Z
transaction,5c62c7de-e708-4a27-8559-310818ad9911,posted,Movie Ticket Purchase,-1856.28,dfb75f18-e115-48dd-88cc-47f35bf3c56b,9146.64,debit,payment,AU00000,2023-11-28T17:27:19Z
transaction,3a9553ac-dc0c-459c-afd2-acf9a7635500,posted,Bookstore Purchase,-1750.37,5e9d44f5-60d4-46b1-aca0-6da1edd38ce5,7396.27,debit,cash-withdrawal,AU00000,2024-03-20T17:29:33Z
transaction,696947e5-f611-459c-a76a-ebf094222b68,posted,Music Streaming Subscription,-4478.09,2ac7f96c-9851-457c-9832-c9ac4595a82c,2918.18,debit,bank-fee,AU00000,2024-02-01T09:16:12Z
transaction,2c1c4495-6c62-4c28-b45c-c974f2551d90,posted,Transfer Platnm Homeloan 346454,-678.89,e8860450-30bc-4635-9a01-bc714678542c,2239.29,debit,bank-fee,AU00000,2023-08-26T16:13:08Z
transaction,7e039aa1-b1d1-4d06-9bfb-4b746455f85e,posted,Uber Ride,-1442.03,5e72e8a5-e477-44f5-ae85-993d13502822,797.26,debit,cash-withdrawal,AU00000,2023-09-12T17:06:26Z
transaction,ac8ab3ae-9d3a-4093-9d5b-7293f5874224,posted,Clothing Store Purchase,-3073.85,8611caf7-3165-47ae-be1e-1b92b47ef49a,6281.8,debit,bank-fee,AU00000,2024-02-25T10:03:37Z
transaction,757619da-810a-408c-95b0-edd711c1e740,posted,Gasoline Purchase,-3175.73,2a077971-bc8c-4bc4-aedb-be60eb7aa531,3106.07,debit,payment,AU00000,2024-01-26T23:32:10Z
transaction,e9b64fe9-6a05-4510-966a-c32be9901d2c,posted,Public Transport Fare,-3174.65,5c0f0715-696e-4996-8504-f30ded4c09b5,-68.58,debit,bank-fee,AU00000,2023-12-16T16:21:21Z
transaction,3bd7d5a6-8110-4646-8f45-e1fcd97e92bc,posted,Uber Ride,-450.95,82eae331-4de2-4288-b909-8f7663c8a249,-519.53,debit,cash-withdrawal,AU00000,2024-01-04T16:00:59Z
transaction,5028fc15-739f-449f-bf31-802fc4240b1a,posted,Music Streaming Subscription,-592.28,f7a1ebda-fc1b-4c7a-9091-439ba53a8b96,-1111.81,debit,payment,AU00000,2023-10-31T02:11:19Z
transaction,a6076d05-995a-4e6c-9354-8d8367596b5d,posted,Home Improvement Store Purchase,-3214.18,16556c45-cb2a-44e2-95b8-97210f141e25,-4325.99,debit,cash-withdrawal,AU00000,2023-12-09T14:18:07Z
transaction,b5302155-fbf9-45be-96a0-ccf7aa7fe484,posted,Wdl ATM WESTPAC IGA BALGOWLAH BALGOWL AU,-1259.69,ff7d619c-e99b-4be5-a6d2-63818073ad7a,-5585.68,debit,cash-withdrawal,AU00000,2024-02-20T03:58:09Z
transaction,a02c235b-e883-475d-ae7b-aa202227a55a,posted,Home Improvement Store Purchase,-1662.63,31d52ffb-1717-4d65-b427-31556a206c8b,-7248.31,debit,cash-withdrawal,AU00000,2023-12-09T21:29:04Z
transaction,95aee39c-1f7b-4c27-844c-aab906f624c1,posted,Music Streaming Subscription,-4618.55,03f8e4c7-f90f-4545-b289-4595785182f6,-11866.86,debit,payment,AU00000,2024-02-12T05:42:12Z
transaction,8b570078-b378-4e78-9a89-7121ccf92bae,posted,Manly Maths Tutor Wages,-429.34,e3714997-c355-48a9-9659-fb5d793d3963,-12296.2,debit,cash-withdrawal,AU00000,2024-02-26T23:37:41Z
transaction,c67464e0-0b7c-40cc-967e-446923352d2a,posted,Hair Salon Appointment,-3895.71,67a6f747-d06f-4b67-baf5-88c11b20d4da,5605.31,debit,bank-fee,AU00000,2023-11-11T17:10:51Z
transaction,0189d74e-e557-4b2c-b48e-e6af29ce46ea,posted,Payroll WFRMS 15439393,10470.53,fe12f80d-d82b-4197-8136-c572a999cb30,16075.84,credit,transfer,AU00000,2024-03-20T00:15:48Z
transaction,6e922a83-3c67-47ed-bca2-1efda2472bd1,posted,Transfer Platnm Homeloan 346454,-173.93,6728ec8e-17c6-4e82-b01f-63434ea6aeb7,15901.91,debit,cash-withdrawal,AU00000,2024-01-20T15:52:47Z
transaction,c28bd8b4-59b0-4dad-b9ee-db8eb84021e3,posted,Netflix Subscription,-2015.14,11f7e36d-b25d-4411-925c-d2fc373c2057,13886.77,debit,bank-fee,AU00000,2024-01-22T00:12:32Z
transaction,c0d51d35-707e-45e6-8d5a-1dde16a8204b,posted,Movie Ticket Purchase,-4342.14,1478bd93-79ad-4dea-8115-d15d808c74a5,9544.63,debit,bank-fee,AU00000,2023-11-17T17:43:16Z
transaction,4c0de1ed-e11c-4508-9db9-0ba20ae91464,posted,Public Transport Fare,-4341.79,0873f99c-3299-4541-b8e2-5b37c2137e72,5202.84,debit,payment,AU00000,2023-10-21T22:12:59Z
transaction,e4e389e1-dfbc-4bf9-a0f1-9851e96cea8c,posted,Hair Salon Appointment,-3754.09,9e14cf29-9ebe-4dba-b711-60126f7c39fc,1448.75,debit,payment,AU00000,2023-08-08T02:48:28Z
transaction,34151612-39b4-4c5d-b53f-c19bad313a2e,posted,Pharmacy Purchase,-3507.02,1b5815a0-67c2-401a-8e8c-257421302567,-2058.27,debit,cash-withdrawal,AU00000,2023-11-12T16:58:51Z
transaction,78040b88-58a4-41bf-a777-0ea219be19a6,posted,Pharmacy Purchase,-1926.47,c7bbcd3c-ef64-4a33-af15-3b103fe72ea5,-3984.74,debit,payment,AU00000,2024-03-09T15:29:27Z
transaction,aaec1c54-b918-4b70-bc38-31b74e0c8e66,posted,Wdl ATM WESTPAC IGA BALGOWLAH BALGOWL AU,-2984.94,ff2dd7ff-085e-48b9-9aff-669f441ac9ea,-6969.68,debit,cash-withdrawal,AU00000,2024-01-17T06:17:42Z
transaction,e2121fe5-bdc3-4490-b0dc-f2ec2d470ff7,posted,Coffee Shop Purchase,-458.61,4c9a508e-fc63-453a-81b6-07e8d57fd8e1,18353.06,debit,payment,AU00000,2023-11-05T08:04:20Z
